price,depreciation,mileage,brand,carage,Cluster
130800.0,22740.0,69500.0,mercedes-benz,5.0,2
200800.0,20070.0,0.0,mercedes-benz,8.0,2
65800.0,18340.0,115000.0,toyota,7.0,1
118800.0,14240.0,10500.0,honda,2.0,0
73800.0,12810.0,170000.0,lexus,14.0,2
92500.0,12320.0,32700.0,volkswagen,3.0,1
110900.0,14990.0,33000.00000000001,honda,3.0,0
168000.0,18970.0,120000.0,bmw,11.0,3
148888.0,20820.0,72000.0,toyota,3.0,1
110800.0,18300.0,90812.0,audi,5.0,3
153800.0,22220.0,37643.0,audi,4.0,3
64800.0,13520.0,59805.0,kia,5.0,0
38300.0,10500.0,138000.0,hyundai,6.0,0
243000.0,25010.0,3338.0,toyota,1.0,1
99800.0,14030.0,96000.0,mazda,3.0,2
99800.0,21150.0,78460.0,volvo,6.0,1
72100.0,15270.0,98000.0,bmw,6.0,3
151800.0,22310.0,54940.0,land,4.0,0
55800.0,14810.0,107253.0,bmw,7.0,3
58800.0,14750.0,106883.0,toyota,6.0,1
51800.0,12750.0,70269.0,honda,6.0,0
55988.0,11740.0,89300.0,mazda,6.0,2
155888.0,21800.0,78000.0,mercedes-benz,3.0,2
115800.0,13880.0,63375.0,hyundai,2.0,0
24500.0,11030.0,95000.0,peugeot,8.0,2
76800.0,10950.0,122125.0,mini,12.0,2
227000.0,20740.0,100.00000000001455,honda,0.0,0
88000.0,24240.0,30000.0,honda,16.0,0
39800.0,13020.0,137000.0,nissan,7.0,2
216944.0,20660.0,2500.0,mercedes-benz,0.0,2
62800.0,12760.0,148677.0,honda,15.0,0
32000.0,11480.0,140000.0,honda,8.0,0
76800.0,14120.0,83100.0,honda,5.0,0
63800.0,12180.0,72000.0,hyundai,5.0,0
57800.0,15940.0,91000.0,subaru,7.0,1
115800.0,13880.0,120000.0,bmw,11.0,3
48000.0,15960.0,147000.0,audi,17.0,3
42800.0,10960.0,167000.0,honda,16.0,0
32000.0,12310.0,105850.0,honda,7.0,0
36800.0,12640.0,82000.0,mazda,7.0,2
80800.0,13540.0,30000.0,kia,4.0,0
193888.0,19380.0,104365.0,bmw,9.0,3
123200.0,25080.0,61800.0,mazda,5.0,2
68800.0,15840.0,0.0,toyota,15.0,1
69800.0,14410.0,60452.0,jaguar,6.0,0
53800.0,12600.0,58280.0,toyota,6.0,1
33888.0,10630.0,0.0,citroen,7.0,3
232000.0,21870.0,9200.0,mercedes-benz,0.0,2
101000.0,13000.0,110000.0,peugeot,3.0,2
71800.0,9780.0,0.0,mercedes-benz,12.0,2
29800.0,11640.0,192577.0,volkswagen,8.0,1
112800.0,19650.0,115000.0,mercedes-benz,5.0,2
140000.0,22300.0,83000.0,bmw,4.0,3
35800.0,15150.0,105008.0,audi,8.0,3
56800.0,11790.0,0.0,toyota,15.0,1
108000.0,17720.0,146100.0,bmw,13.0,3
113800.0,20860.0,113000.0,alfa,5.0,3
27900.0,13330.0,177000.0,mercedes-benz,12.0,2
155800.0,15460.0,80.0,toyota,0.0,1
189000.0,17730.0,320.0,toyota,0.0,1
199800.0,24530.0,26000.0,mercedes-benz,3.0,2
47800.0,13880.0,94000.0,hyundai,7.0,0
176800.0,22990.0,53000.0,mercedes-benz,3.0,2
190800.0,22020.0,29000.000000000007,mercedes-benz,2.0,2
74000.0,12660.0,150000.0,bmw,14.0,3
59888.0,14070.0,173000.0,audi,15.0,3
232800.0,23270.0,70000.0,toyota,7.0,1
18800.0,12460.0,156600.0,audi,8.0,3
71800.0,13770.0,121000.0,toyota,6.0,1
64800.0,12960.0,49000.0,kia,5.0,0
21000.0,17680.0,143000.0,subaru,9.0,1
98000.0,14500.0,81000.0,honda,3.0,0
162800.0,17970.0,47213.0,bmw,2.0,3
50888.0,13840.0,130500.0,bmw,16.0,3
45800.0,14980.0,110000.0,toyota,8.0,1
41800.0,12530.0,127000.0,toyota,7.0,1
128800.0,24290.0,55500.0,maserati,7.0,2
11950.0,10930.0,125878.0,volkswagen,13.0,1
51800.0,21190.0,130000.0,lexus,8.0,2
70800.0,13010.0,95000.0,kia,5.0,0
29800.0,14320.0,150000.0,toyota,8.0,1
74800.0,23730.0,132700.0,lexus,8.0,2
44800.0,10950.0,85600.0,nissan,6.0,2
95800.0,27210.0,0.0,mitsubishi,16.0,2
44300.0,12970.0,105000.0,mazda,7.0,2
24800.0,11470.0,0.0,hyundai,8.0,0
85800.0,15880.0,80000.0,mazda,5.0,2
96800.0,21840.0,99999.0,volvo,7.0,1
35800.0,13350.0,134000.0,honda,7.0,0
25800.0,14250.0,130000.0,mitsubishi,8.0,2
34800.0,10160.0,131000.0,volkswagen,11.0,1
69800.0,13130.0,104000.0,hyundai,5.0,0
78800.0,13030.0,113000.0,kia,4.0,0
162800.0,20410.0,73000.0,bmw,3.0,3
78500.0,13060.0,0.0,bmw,14.0,3
114800.0,15540.0,37000.00000000001,hyundai,2.0,0
77000.0,26690.0,0.0,subaru,17.0,1
63800.0,14230.0,97579.0,honda,6.0,0
175800.0,22500.0,22000.0,volkswagen,3.0,1
82888.0,12120.0,99555.0,audi,13.0,3
47000.0,21530.0,64000.0,bmw,8.0,3
32800.0,13530.0,140000.0,toyota,8.0,1
100500.0,14520.0,66000.0,hyundai,3.0,0
72900.0,10040.0,0.0,mercedes-benz,12.0,2
75988.0,11290.0,54000.0,mitsubishi,3.0,2
42988.0,11750.0,220000.0,honda,16.0,0
58888.0,14340.0,79688.0,toyota,6.0,1
110000.0,26750.0,28000.0,mitsubishi,15.0,2
37999.0,10230.0,0.0,opel,7.0,2
94988.0,18890.0,134000.0,kia,6.0,0
102800.0,14950.0,39000.0,toyota,3.0,1
26888.0,13490.0,114287.0,bmw,9.0,3
104000.0,27080.0,0.0,mitsubishi,16.0,2
45800.0,13910.0,68000.0,mazda,7.0,2
73500.0,10910.0,141000.0,mercedes-benz,13.0,2
35000.0,23950.0,92000.0,toyota,9.0,1
139800.0,25410.0,66000.0,maserati,7.0,2
145000.0,15250.0,7000.0,mg,0.0,2
36500.0,11860.0,159000.0,opel,7.0,2
144700.0,14460.0,167000.0,mercedes-benz,9.0,2
22800.0,15500.0,0.0,nissan,9.0,2
99000.0,19140.0,0.0,toyota,5.0,1
37800.0,13190.0,95300.0,honda,7.0,0
148800.0,15130.0,96000.0,bmw,10.0,3
140588.0,19630.0,110000.0,bmw,4.0,3
48999.0,12850.0,83699.0,honda,6.0,0
161988.0,20030.0,76000.0,volvo,2.0,1
153800.0,17080.0,24000.0,mercedes-benz,1.0,2
89800.0,15250.0,83000.0,volkswagen,5.0,1
36500.0,12260.0,89403.0,toyota,7.0,1
63588.0,12950.0,69000.0,mazda,5.0,2
152888.0,15730.0,11000.0,volkswagen,1.0,1
212888.0,22910.0,4000.0,mazda,1.0,2
70800.0,18410.0,136200.0,toyota,7.0,1
97800.0,14120.0,56000.0,honda,3.0,0
38000.0,15480.0,119528.0,toyota,7.0,1
85000.0,12400.0,35809.0,toyota,3.0,1
44000.0,13000.0,95707.0,bmw,7.0,3
46000.0,15480.0,142000.0,hyundai,7.0,0
109800.0,10970.0,105000.0,audi,10.0,3
79888.0,22760.0,110000.0,lexus,7.0,2
189888.0,29650.0,66000.0,mercedes-benz,4.0,2
60800.0,15420.0,0.0,bmw,7.0,3
63800.0,20450.0,0.0,honda,16.0,0
126888.0,18310.0,90000.0,audi,4.0,3
115000.0,21350.0,97000.0,skoda,5.0,1
119000.0,15670.0,0.0,porsche,12.0,2
81800.0,14630.0,0.0,mercedes-benz,14.0,2
116800.0,14900.0,117833.0,honda,3.0,0
80800.0,15890.0,80000.0,volkswagen,6.0,1
42388.0,13090.0,92032.0,mazda,7.0,2
39800.0,18010.0,107208.0,honda,8.0,0
88800.0,15700.0,78000.0,honda,5.0,0
28800.0,8770.0,0.0,suzuki,16.0,1
12800.0,13990.0,0.0,volkswagen,14.0,1
56500.0,8910.0,166641.0,mini,13.0,2
25000.0,19780.0,103539.0,volkswagen,9.0,1
71888.0,17100.0,0.0,subaru,6.0,1
16500.0,11410.0,115000.0,mazda,9.0,2
66800.0,12730.0,103680.0,mercedes-benz,14.0,2
146000.0,14590.0,100000.0,bmw,10.0,3
260988.0,23920.0,88.0,mercedes-benz,0.0,2
33000.0,12600.0,182000.0,volkswagen,17.0,1
78800.0,11370.0,156000.0,mercedes-benz,13.0,2
52800.0,14180.0,95000.0,mazda,7.0,2
55800.0,19180.0,0.0,bmw,7.0,3
220800.0,24730.0,53000.0,land,2.0,0
16800.0,12450.0,87883.0,volkswagen,9.0,1
113800.0,18670.0,138000.0,land,13.0,0
115800.0,16130.0,150029.0,bmw,12.0,3
35800.0,16300.0,110000.0,subaru,8.0,1
188888.0,29170.0,80000.0,volkswagen,4.0,1
198000.0,22960.0,123000.0,porsche,11.0,2
44800.0,14770.0,116200.0,toyota,7.0,1
216800.0,22290.0,11000.0,mercedes-benz,1.0,2
105588.0,13850.0,28000.0,honda,2.0,0
47800.0,15670.0,63012.0,honda,7.0,0
49800.0,10590.0,41612.0,hyundai,5.0,0
26800.0,18610.0,105000.0,mercedes-benz,9.0,2
59800.0,13670.0,104000.0,land,7.0,0
24800.0,12020.0,131000.0,toyota,8.0,1
29800.0,10730.0,93000.0,chevrolet,8.0,3
178800.0,21960.0,55000.0,mercedes-benz,2.0,2
73800.0,21060.0,122904.0,mercedes-benz,8.0,2
56600.0,13030.0,166000.0,mercedes-benz,15.0,2
56000.0,14080.0,102000.0,bmw,7.0,3
54288.0,11950.0,103588.0,honda,5.0,0
79800.0,21530.0,34000.0,land,7.0,0
63800.0,12750.0,82046.0,mercedes-benz,10.0,2
30000.0,14020.0,119000.0,subaru,8.0,1
38800.0,10290.0,0.0,honda,16.0,0
61000.0,15520.0,93330.0,toyota,6.0,1
18800.0,13460.0,56200.0,mazda,9.0,2
36800.0,10530.0,155000.0,honda,16.0,0
78800.0,14870.0,83000.0,toyota,5.0,1
43800.0,12860.0,97200.0,volkswagen,11.0,1
51800.0,14850.0,103366.0,toyota,7.0,1
89000.0,29100.0,27000.0,mercedes-benz,8.0,2
81800.0,17990.0,113000.0,mercedes-benz,7.0,2
116800.0,19620.0,71500.0,toyota,5.0,1
106800.0,22970.0,100350.0,mercedes-benz,7.0,2
89800.0,22040.0,79000.0,volvo,7.0,1
203788.0,23050.0,32000.0,jaguar,2.0,0
123000.0,14600.0,128000.0,mercedes-benz,11.0,2
26588.0,11560.0,119000.0,kia,8.0,0
39000.0,11020.0,140000.0,jaguar,16.0,0
91800.0,12770.0,0.0,opel,4.0,2
134800.0,23800.0,76000.0,mercedes-benz,5.0,2
105800.0,19860.0,125000.0,toyota,5.0,1
35800.0,10970.0,0.0,renault,7.0,1
54888.0,12550.0,70000.0,nissan,6.0,2
60000.0,27200.0,160000.0,toyota,8.0,1
117500.0,12580.0,150000.0,bmw,10.0,3
156888.0,15780.0,5000.0,honda,0.0,0
35800.0,10510.0,0.0,toyota,16.0,1
110588.0,15070.0,55000.0,mg,2.0,2
159800.0,27350.0,92000.0,porsche,14.0,2
50000.0,18210.0,0.0,audi,17.0,3
37800.0,16130.0,91238.0,honda,8.0,0
42800.0,10690.0,0.0,lexus,16.0,2
37800.0,8780.0,176166.0,hyundai,15.0,0
180000.0,29140.0,57000.0,bmw,5.0,3
108800.0,13170.0,80888.0,bmw,11.0,3
73800.0,14930.0,81600.0,mazda,5.0,2
13200.0,10980.0,118300.0,peugeot,9.0,2
52000.0,23430.0,110000.0,lexus,8.0,2
35000.0,8169.999999999999,99000.0,kia,15.0,0
90800.0,12880.0,41000.00000000001,honda,3.0,0
29500.0,11460.0,0.0,bmw,8.0,3
51800.0,9780.0,137000.0,bmw,14.0,3
51800.0,12100.0,95000.0,hyundai,6.0,0
43000.0,10570.0,116000.0,mitsubishi,6.0,2
76800.0,15930.0,83000.0,toyota,5.0,1
170800.0,21890.0,58993.0,mercedes-benz,3.0,2
23700.0,12270.0,89000.0,nissan,8.0,2
38800.0,12810.0,111846.0,honda,7.0,0
52800.0,15590.0,0.0,bmw,16.0,3
113800.0,25460.0,45100.0,mercedes-benz,6.0,2
122800.0,18380.0,63779.0,mercedes-benz,4.0,2
49800.0,12960.0,166000.0,toyota,15.0,1
131800.0,14790.0,20000.0,mazda,1.0,2
120800.0,14790.0,38000.0,toyota,2.0,1
29800.0,12820.0,105000.0,nissan,7.0,2
92800.0,13990.0,79000.0,volkswagen,4.0,1
40800.0,13950.0,134000.0,bmw,7.0,3
139688.0,13960.0,120256.0,mercedes-benz,9.0,2
91800.0,14700.0,98000.0,bmw,5.0,3
92000.0,27010.0,74622.0,volvo,8.0,1
30000.0,8169.999999999999,153693.0,nissan,16.0,2
143888.0,25580.0,59470.0,bmw,5.0,3
99888.0,21440.0,66500.0,bmw,6.0,3
95800.0,16160.0,142000.0,bmw,13.0,3
146888.0,23010.0,93888.0,mercedes-benz,5.0,2
57888.0,10050.0,138000.0,toyota,14.0,1
128000.0,19920.0,179000.0,bmw,13.0,3
25800.0,11440.0,0.0,toyota,17.0,1
99000.0,23760.0,135015.0,bmw,8.0,3
27800.0,12940.0,103000.0,toyota,8.0,1
46800.0,13200.0,71042.0,volkswagen,7.0,1
59800.0,11860.0,69472.0,nissan,5.0,2
84800.0,18510.0,0.0,toyota,6.0,1
79800.0,14860.0,83328.0,subaru,5.0,1
188800.0,19070.0,10378.0,toyota,0.0,1
78800.0,14870.0,80000.0,honda,5.0,0
86800.0,18850.0,90000.0,lexus,6.0,2
98000.0,18710.0,57000.0,mercedes-benz,5.0,2
30800.0,11860.0,120000.0,suzuki,8.0,1
60800.0,15160.0,150000.0,volkswagen,15.0,1
52800.0,20040.0,91888.0,toyota,8.0,1
193000.0,19290.0,32300.0,lexus,9.0,2
184800.0,25500.0,50000.0,lexus,4.0,2
58888.0,11770.0,169873.0,mazda,10.0,2
118800.0,18800.0,81155.0,mercedes-benz,4.0,2
61800.0,11730.0,90143.0,hyundai,5.0,0
41000.0,18480.0,105700.0,toyota,8.0,1
40500.0,9570.0,161128.0,toyota,15.0,1
222800.0,22740.0,15600.0,mercedes-benz,1.0,2
20800.0,14880.0,100000.0,volkswagen,9.0,1
25800.0,10110.0,0.0,mitsubishi,8.0,2
145800.0,20780.0,74500.0,mercedes-benz,4.0,2
20800.0,12750.0,25000.000000000007,honda,8.0,0
77888.0,12450.0,176000.0,bmw,13.0,3
89888.0,22470.0,0.0,honda,16.0,0
178888.0,18910.0,19000.0,mercedes-benz,1.0,2
136800.0,13670.0,92000.0,subaru,9.0,1
95800.0,17770.0,101000.0,bmw,6.0,3
133800.0,14350.0,22639.0,honda,1.0,0
40000.0,14060.0,0.0,bmw,7.0,3
62000.0,12540.0,66356.0,honda,5.0,0
33800.0,21850.0,172000.0,mercedes-benz,9.0,2
52800.0,13910.0,102185.0,nissan,7.0,2
21000.0,11290.0,0.0,renault,9.0,1
55800.0,15580.0,183000.0,audi,7.0,3
238888.0,24100.0,11000.0,mercedes-benz,1.0,2
130888.0,27420.0,126955.0,mercedes-benz,10.0,2
24800.0,13040.0,105000.0,toyota,8.0,1
32800.0,11330.0,0.0,nissan,7.0,2
75800.0,12720.0,0.0,suzuki,4.0,1
60888.0,12540.0,55000.0,honda,5.0,0
25888.0,9190.0,68000.0,chevrolet,8.0,3
71800.0,11790.0,91124.0,audi,14.0,3
98000.0,17240.0,38000.0,bmw,5.0,3
36000.0,12380.0,0.0,toyota,17.0,1
97800.0,17190.0,52000.0,mercedes-benz,5.0,2
95888.0,17590.0,56000.0,volvo,5.0,1
56000.0,16470.0,0.0,subaru,16.0,1
37700.0,9960.0,96000.0,peugeot,7.0,2
115500.0,18620.0,106000.0,lexus,5.0,2
85800.0,13870.0,69000.0,toyota,4.0,1
58800.0,14160.0,125000.0,honda,6.0,0
131800.0,13170.0,56168.0,audi,9.0,3
145888.0,14010.0,0.0,toyota,0.0,1
142800.0,13650.0,0.0,honda,0.0,0
185800.0,17450.0,0.0,honda,0.0,0
80800.0,15710.0,69540.0,bmw,6.0,3
113800.0,26410.0,92650.0,bmw,6.0,3
89800.0,13360.0,60086.0,mg,4.0,2
82880.0,17840.0,90000.0,mercedes-benz,6.0,2
91800.0,13600.0,75000.0,toyota,4.0,1
115000.0,21870.0,92000.0,mercedes-benz,6.0,2
37800.0,12780.0,131181.0,toyota,8.0,1
41800.0,11960.0,89118.0,subaru,7.0,1
97800.0,24470.0,117970.0,mercedes-benz,7.0,2
58800.0,12290.0,115788.0,kia,5.0,0
46800.0,11300.0,108739.0,mazda,6.0,2
171800.0,19270.0,30854.0,nissan,1.0,2
101588.0,14050.0,46000.0,hyundai,3.0,0
46800.0,14020.0,100500.0,nissan,7.0,2
32100.0,13920.0,102000.0,toyota,8.0,1
90800.0,13660.0,28643.0,renault,4.0,1
46800.0,13960.0,109418.0,toyota,7.0,1
69800.0,14380.0,100771.0,bmw,6.0,3
26800.0,12390.0,113031.0,mitsubishi,8.0,2
38800.0,11730.0,73288.0,mitsubishi,7.0,2
77800.0,17340.0,65000.0,subaru,6.0,1
89510.0,17750.0,55800.0,audi,6.0,3
56300.0,15350.0,63600.0,toyota,7.0,1
83800.0,15450.0,55000.0,bmw,5.0,3
89888.0,12240.0,158000.0,hyundai,12.0,0
150800.0,26650.0,71720.0,toyota,5.0,1
106800.0,27970.0,118000.0,toyota,7.0,1
54800.0,16200.0,118500.0,land,8.0,0
145000.0,14500.0,29023.0,seat,1.0,1
90888.0,20190.0,100000.0,toyota,6.0,1
111888.0,13890.0,24000.0,honda,2.0,0
55800.0,13160.0,133000.0,honda,15.0,0
127800.0,17730.0,39950.0,mercedes-benz,3.0,2
66800.0,21290.0,62000.0,mini,7.0,2
38800.0,14610.0,90000.0,toyota,7.0,1
29800.0,10920.0,111518.0,chevrolet,8.0,3
98800.0,12520.0,38000.0,opel,2.0,2
143800.0,16180.0,19948.0,mercedes-benz,2.0,2
39800.0,14810.0,163000.0,kia,7.0,0
44800.0,14530.0,57322.0,suzuki,7.0,1
89888.0,13400.0,40000.0,honda,3.0,0
192800.0,17880.0,0.0,nissan,0.0,2
60000.0,12510.0,150000.0,renault,6.0,1
37800.0,15420.0,140000.0,kia,8.0,0
149888.0,16060.0,6683.0,bmw,1.0,3
53500.0,17830.0,180000.0,honda,17.0,0
114888.0,20760.0,77100.0,mercedes-benz,6.0,2
59888.0,11590.0,68000.0,toyota,5.0,1
169000.0,16890.0,126300.0,audi,9.0,3
106800.0,18940.0,65000.0,nissan,5.0,2
128800.0,21690.0,127000.0,mercedes-benz,5.0,2
139999.0,27620.0,76000.0,toyota,6.0,1
38800.0,11560.0,113000.0,infiniti,7.0,0
93000.0,14750.0,45600.0,volkswagen,4.0,1
78800.0,18150.0,103161.0,land,7.0,0
99800.0,14200.0,104000.0,mitsubishi,4.0,2
101000.0,10350.0,139000.0,volkswagen,10.0,1
233000.0,28150.0,36000.0,bmw,3.0,3
57800.0,11930.0,108000.0,toyota,10.0,1
168888.0,17220.0,133000.0,bmw,10.0,3
77800.0,13980.0,76000.0,hyundai,5.0,0
137800.0,21680.0,49000.0,bmw,5.0,3
113800.0,21380.0,97831.0,mazda,5.0,2
106800.0,16730.0,73000.0,mg,4.0,2
79000.0,16030.0,121000.0,audi,6.0,3
63988.0,13240.0,67000.0,honda,5.0,0
99800.0,17470.0,83340.0,mercedes-benz,5.0,2
30800.0,13780.0,0.0,audi,9.0,3
89800.0,18200.0,100557.0,mercedes-benz,6.0,2
78800.0,16600.0,0.0,toyota,5.0,1
198800.0,28690.0,80000.0,maserati,12.0,2
179888.0,17820.0,0.0,mercedes-benz,1.0,2
55800.0,12610.0,0.0,mercedes-benz,15.0,2
73800.0,12320.0,0.0,honda,4.0,0
99800.0,14190.0,39248.0,toyota,3.0,1
50800.0,17880.0,61000.0,subaru,7.0,1
121000.0,17210.0,65993.0,audi,3.0,3
42000.0,24660.0,156708.0,toyota,9.0,1
143800.0,14370.0,136000.0,bmw,9.0,3
170800.0,18060.0,28000.0,tesla,1.0,1
70800.0,14150.0,0.0,bmw,9.0,3
230800.0,22600.0,640.0,mercedes-benz,0.0,2
102888.0,21490.0,122000.0,audi,6.0,3
140800.0,20440.0,19000.0,mercedes-benz,3.0,2
28800.0,14830.0,120000.0,nissan,8.0,2
26888.0,16910.0,84037.0,subaru,9.0,1
47800.0,12130.0,0.0,kia,6.0,0
114800.0,22040.0,95000.0,mercedes-benz,5.0,2
46000.0,12010.0,108000.0,suzuki,11.0,1
227000.0,21450.0,15000.0,bmw,1.0,3
62500.0,12200.0,78000.0,skoda,5.0,1
28000.0,12590.0,171000.0,citroen,8.0,3
97800.0,14120.0,0.0,bmw,12.0,3
167000.0,19300.0,16109.0,bmw,2.0,3
71800.0,17470.0,111688.0,mercedes-benz,10.0,2
78888.0,15200.0,0.0,ford,14.0,0
59800.0,15220.0,150362.0,toyota,16.0,1
55000.0,12430.0,0.0,land,15.0,0
46800.0,10420.0,71800.0,mitsubishi,5.0,2
51800.0,13200.0,78000.0,honda,6.0,0
84000.0,13870.0,93000.0,bmw,5.0,3
142800.0,19040.0,61100.0,volkswagen,3.0,1
37888.0,14170.0,55000.0,audi,12.0,3
113800.0,29350.0,30500.0,bmw,8.0,3
32500.0,11880.0,132000.0,kia,8.0,0
21788.0,11440.0,112600.0,toyota,8.0,1
36800.0,12360.0,79000.0,honda,7.0,0
43800.0,12700.0,90298.0,toyota,7.0,1
55800.0,14590.0,110000.0,volkswagen,7.0,1
115800.0,15570.0,66811.0,honda,2.0,0
82800.0,15440.0,156000.0,audi,14.0,3
195800.0,24120.0,25000.000000000007,toyota,3.0,1
102800.0,18490.0,107000.0,audi,5.0,3
39800.0,13800.0,82000.0,audi,7.0,3
125800.0,14320.0,5500.0,toyota,1.0,1
69800.0,18320.0,84000.0,toyota,7.0,1
72800.0,15320.0,96999.0,volkswagen,6.0,1
265889.0,26570.0,82000.0,bmw,9.0,3
180129.0,23300.0,45000.0,bmw,3.0,3
95000.0,13480.0,47000.0,mazda,3.0,2
239000.0,28460.0,32000.0,mercedes-benz,2.0,2
17800.0,12520.0,128000.0,mitsubishi,8.0,2
31500.0,15300.0,103000.0,mitsubishi,8.0,2
111800.0,18800.0,107000.0,mercedes-benz,5.0,2
120800.0,20870.0,90000.0,mercedes-benz,5.0,2
80888.0,21890.0,30420.0,mercedes-benz,7.0,2
52800.0,9280.0,129800.0,mini,14.0,2
67500.0,18620.0,153000.0,mercedes-benz,7.0,2
165800.0,16570.0,80000.0,audi,9.0,3
53800.0,21230.0,119000.0,mini,8.0,2
151000.0,21920.0,65000.0,toyota,4.0,1
52000.0,13780.0,131057.0,kia,7.0,0
38500.0,12400.0,84127.0,kia,7.0,0
80788.0,24570.0,165000.0,toyota,7.0,1
38800.0,16030.0,90000.0,toyota,8.0,1
62500.0,10700.0,119500.0,bmw,14.0,3
79000.0,22080.0,105000.0,bmw,7.0,3
59500.0,10180.0,119000.0,bmw,13.0,3
185000.0,20520.0,13450.0,polestar,1.0,2
57888.0,12910.0,56000.0,honda,5.0,0
249800.0,24410.0,5000.0,lexus,1.0,2
47000.0,11040.0,0.0,honda,15.0,0
103588.0,17840.0,76000.0,mercedes-benz,5.0,2
92588.0,14080.0,43000.0,toyota,4.0,1
48588.0,25370.0,110000.0,bmw,8.0,3
116800.0,19270.0,50000.0,mercedes-benz,5.0,2
74888.0,26490.0,68000.0,bmw,8.0,3
30800.0,10710.0,84500.0,chevrolet,7.0,3
123000.0,21230.0,86000.0,mercedes-benz,5.0,2
202000.0,20330.0,100.00000000001455,toyota,0.0,1
190000.0,28460.0,54000.0,mercedes-benz,5.0,2
183800.0,29840.0,41000.00000000001,bmw,5.0,3
18800.0,16750.0,77127.0,honda,9.0,0
123000.0,28320.0,129900.0,honda,15.0,0
128000.0,15780.0,43000.0,rolls-royce,14.0,1
37000.0,13870.0,210000.0,lexus,17.0,2
105000.0,12460.0,73000.0,mini,11.0,2
50800.0,15200.0,168000.0,mercedes-benz,11.0,2
38000.0,15560.0,0.0,mercedes-benz,8.0,2
33800.0,10260.0,135000.0,kia,7.0,0
57800.0,11730.0,83000.0,toyota,10.0,1
74888.0,11660.0,0.0,bmw,13.0,3
130800.0,20590.0,71118.0,mini,4.0,2
142800.0,29840.0,30000.0,maserati,7.0,2
53000.0,12080.0,65141.0,hyundai,6.0,0
69800.0,12270.0,100800.0,mercedes-benz,14.0,2
127800.0,13400.0,91452.0,audi,10.0,3
101800.0,11010.0,72183.0,audi,10.0,3
50000.0,14480.0,103304.0,volkswagen,7.0,1
144800.0,17730.0,68784.0,bmw,3.0,3
95800.0,11370.0,0.0,mercedes-benz,11.0,2
62888.0,13530.0,0.0,toyota,15.0,1
68500.0,13160.0,91251.0,kia,5.0,0
186800.0,21350.0,32000.0,hyundai,1.0,0
209988.0,20030.0,3999.0,volkswagen,0.0,1
78800.0,16370.0,82000.0,mitsubishi,5.0,2
39888.0,9190.0,0.0,nissan,15.0,2
92800.0,14480.0,143000.0,bmw,13.0,3
71800.0,16610.0,87000.0,mazda,6.0,2
107999.0,19220.0,48000.0,toyota,5.0,1
123888.0,25980.0,59000.0,toyota,6.0,1
42800.0,12270.0,80300.0,honda,6.0,0
48000.0,12040.0,42839.0,honda,6.0,0
79900.0,12440.0,0.0,bmw,13.0,3
97800.0,20520.0,66000.0,volvo,6.0,1
105000.0,14800.0,172500.0,toyota,12.0,1
76800.0,12370.0,70593.0,honda,4.0,0
80800.0,13830.0,170000.0,audi,13.0,3
42000.0,12490.0,92000.0,kia,7.0,0
65800.0,11420.0,0.0,mercedes-benz,14.0,2
67500.0,11970.0,71000.0,toyota,5.0,1
54800.0,14110.0,64289.0,hyundai,6.0,0
135888.0,26140.0,81500.0,toyota,6.0,1
57800.0,9680.0,107000.0,kia,14.0,0
39888.0,12800.0,97000.0,honda,7.0,0
39800.0,17390.0,107339.0,mercedes-benz,8.0,2
190988.0,21780.0,26000.0,jaguar,4.0,0
112800.0,13380.0,35000.0,citroen,1.0,3
42800.0,10370.0,180000.0,toyota,15.0,1
61800.0,21120.0,150000.0,porsche,16.0,2
176988.0,21230.0,41958.0,audi,2.0,3
60800.0,9720.0,0.0,mercedes-benz,13.0,2
89800.0,14260.0,55031.0,honda,4.0,0
119800.0,16070.0,77000.0,bmw,3.0,3
119800.0,19880.0,87000.0,bmw,6.0,3
61800.0,15360.0,167000.0,mercedes-benz,11.0,2
115800.0,21190.0,125000.0,mercedes-benz,6.0,2
206988.0,20550.0,15000.0,volkswagen,1.0,1
103988.0,14680.0,93000.0,volkswagen,3.0,1
65988.0,11290.0,175000.0,bmw,14.0,3
57000.0,13630.0,136000.0,bmw,15.0,3
80800.0,13650.0,138182.0,bmw,14.0,3
188800.0,19410.0,18200.0,mini,1.0,2
107800.0,14110.0,20555.0,toyota,2.0,1
189888.0,20860.0,21846.0,lexus,1.0,2
73800.0,16140.0,98888.0,mazda,6.0,2
108800.0,16310.0,0.0,mercedes-benz,4.0,2
186800.0,27470.0,50000.0,land,5.0,0
157988.0,16180.0,10000.0,volkswagen,0.0,1
33800.0,12970.0,88500.0,honda,7.0,0
34800.0,12560.0,109009.0,bmw,8.0,3
119588.0,18980.0,93861.0,mercedes-benz,5.0,2
74800.0,15830.0,115000.0,bmw,6.0,3
19300.0,10960.0,105026.0,hyundai,8.0,0
85800.0,22190.0,0.0,honda,16.0,0
47800.0,14160.0,0.0,toyota,7.0,1
54800.0,13170.0,122777.0,volvo,6.0,1
78800.0,12490.0,59988.0,honda,3.0,0
21800.0,10880.0,166000.0,mazda,9.0,2
215800.0,26270.0,45000.0,mini,3.0,2
128500.0,23650.0,69300.0,bmw,7.0,3
119800.0,16480.0,104171.0,mercedes-benz,3.0,2
110800.0,18940.0,71692.0,mercedes-benz,6.0,2
